trackingcode,shippingmethod,fromzip,tozip,acceptedat,deliveredat,zip_group_to,transit_time,day_of_week
779925111755,FEDEX.GROUND,75211,34103,2020-01-28T16:03:00-06:00,2020-01-31T13:53:02-05:00,341,3,Tuesday
779915639349,FEDEX.GROUND,75211,06351,2020-01-27T15:47:00-06:00,2020-01-30T08:53:50-05:00,063,3,Monday
779917450189,FEDEX.GROUND,75211,74401,2020-01-27T15:47:00-06:00,2020-01-28T10:25:28-06:00,744,1,Monday
390113103994,FEDEX.GROUND,75211,79605,2020-02-03T16:10:00-06:00,2020-02-04T12:15:02-06:00,796,1,Monday
779917452045,FEDEX.GROUND,75211,85023,2020-01-27T16:50:00-06:00,2020-01-30T10:33:34-07:00,850,3,Monday
390118056449,FEDEX.GROUND,75211,39157,2020-02-03T17:12:00-06:00,2020-02-05T11:57:42-06:00,391,2,Monday
390129507912,FEDEX.GROUND,75211,74447,2020-02-05T00:00:00,2020-02-06T12:29:02-06:00,744,1,Wednesday
779902506790,FEDEX.GROUND,75211,81052,2020-01-27T00:00:00,2020-01-29T10:55:36-07:00,810,2,Monday
390504210388,FEDEX.GROUND,75211,72802,2020-02-19T16:47:00-06:00,2020-02-20T10:17:29-06:00,728,1,Wednesday
779915593354,FEDEX.GROUND,75211,28311,2020-01-27T15:47:00-06:00,2020-01-30T09:09:26-05:00,283,3,Monday
779912271363,FEDEX.GROUND,75211,73701,2020-01-27T16:50:00-06:00,2020-01-28T13:55:12-06:00,737,1,Monday
390418595540,FEDEX.GROUND,75211,76063,2020-02-17T15:54:00-06:00,2020-02-18T11:01:13-06:00,760,0,Monday
390419290168,FEDEX.GROUND,75211,76020,2020-02-17T15:54:00-06:00,2020-02-18T11:08:46-06:00,760,0,Monday
390532157902,FEDEX.GROUND,75211,70535,2020-02-20T00:00:00,2020-02-24T12:25:40-06:00,705,2,Thursday
390455128834,FEDEX.GROUND,75211,78577,2020-02-19T00:00:00,2020-02-24T17:57:12-06:00,785,3,Wednesday
779946312376,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779917363820,FEDEX.GROUND,75211,73003,2020-01-27T15:47:00-06:00,2020-01-28T09:49:00-06:00,730,1,Monday
779905401717,FEDEX.GROUND,75211,74116,2020-01-27T00:00:00,2020-01-28T16:33:35-06:00,741,1,Monday
779912266857,FEDEX.GROUND,75211,91602,2020-01-27T16:50:00-06:00,2020-01-30T10:02:43-08:00,916,3,Monday
390116788430,FEDEX.GROUND,75211,79336,2020-02-03T16:10:00-06:00,2020-02-04T10:35:01-06:00,793,1,Monday
390120507190,FEDEX.GROUND,75211,77575,2020-02-03T16:10:00-06:00,2020-02-04T09:53:04-06:00,775,1,Monday
390118747330,FEDEX.GROUND,75211,71457,2020-02-03T16:10:00-06:00,2020-02-04T12:10:56-06:00,714,1,Monday
390122346817,FEDEX.GROUND,75211,72117,2020-02-03T16:10:00-06:00,2020-02-04T11:16:09-06:00,721,1,Monday
390563081351,FEDEX.GROUND,75211,72210,2020-02-21T17:08:00-06:00,2020-02-24T13:24:03-06:00,722,1,Friday
390555560944,FEDEX.GROUND,75211,87571,2020-02-21T16:03:00-06:00,2020-02-24T11:00:09-07:00,875,1,Friday
779902510325,FEDEX.GROUND,75211,81052,2020-01-27T00:00:00,2020-01-29T10:55:36-07:00,810,2,Monday
779902724268,FEDEX.GROUND,75211,33445,2020-01-27T00:00:00,2020-01-30T12:09:28-05:00,334,3,Monday
779913169850,FEDEX.GROUND,75211,88242,2020-01-27T15:47:00-06:00,2020-01-29T12:47:09-07:00,882,2,Monday
390101425088,FEDEX.GROUND,75211,85023,2020-02-03T16:10:00-06:00,2020-02-06T10:43:23-07:00,850,3,Monday
779897486081,FEDEX.GROUND,75211,92675,2020-01-27T16:50:00-06:00,2020-01-30T10:33:50-08:00,926,3,Monday
390092360950,FEDEX.GROUND,75211,76528,2020-02-03T16:10:00-06:00,2020-02-04T10:17:12-06:00,765,1,Monday
390129369168,FEDEX.GROUND,75211,85326,2020-02-05T00:00:00,2020-02-07T09:25:47-07:00,853,2,Wednesday
390119683607,FEDEX.GROUND,75211,77584,2020-02-03T16:10:00-06:00,2020-02-04T10:54:29-06:00,775,1,Monday
779928271980,FEDEX.GROUND,75211,77304,2020-01-29T00:00:00,2020-01-31T11:24:50-06:00,773,2,Wednesday
779946116090,FEDEX.GROUND,75211,78102,2020-01-28T15:52:00-06:00,2020-01-30T10:56:08-06:00,781,2,Tuesday
390092818527,FEDEX.GROUND,75211,78251,2020-02-03T16:10:00-06:00,2020-02-04T11:11:55-06:00,782,1,Monday
779896475103,FEDEX.GROUND,75211,75229,2020-01-27T16:26:00-06:00,2020-01-29T10:17:53-06:00,752,2,Monday
779923834546,FEDEX.GROUND,75211,26508,2020-01-28T16:03:00-06:00,2020-01-31T08:55:41-05:00,265,3,Tuesday
390117683085,FEDEX.GROUND,75211,79928,2020-02-03T16:10:00-06:00,2020-02-05T09:33:46-07:00,799,2,Monday
779917762489,FEDEX.GROUND,75211,75409,2020-01-27T15:47:00-06:00,2020-01-28T09:20:56-06:00,754,1,Monday
779895103875,FEDEX.GROUND,75211,79529,2020-01-27T16:26:00-06:00,2020-01-28T11:10:27-06:00,795,1,Monday
779916610850,FEDEX.GROUND,75211,80863,2020-01-27T15:47:00-06:00,2020-01-29T08:44:34-07:00,808,2,Monday
390122351985,FEDEX.GROUND,75211,67205,2020-02-03T16:10:00-06:00,2020-02-04T10:07:41-06:00,672,1,Monday
390122559617,FEDEX.GROUND,75211,75426,2020-02-03T16:10:00-06:00,2020-02-04T11:21:40-06:00,754,1,Monday
390122403703,FEDEX.GROUND,75211,77414,2020-02-03T16:10:00-06:00,2020-02-04T11:24:52-06:00,774,1,Monday
390120569751,FEDEX.GROUND,75211,73505,2020-02-03T16:10:00-06:00,2020-02-04T11:44:34-06:00,735,1,Monday
390114813410,FEDEX.GROUND,75211,31405,2020-02-03T18:26:00-06:00,2020-02-05T13:03:07-05:00,314,2,Monday
778277130075,FEDEX.GROUND,75211,78738,2019-11-25T00:00:00,2019-11-26T15:55:12-06:00,787,1,Monday
779900086356,FEDEX.GROUND,75211,76051,2020-01-27T00:00:00,2020-01-28T11:31:45-06:00,760,1,Monday
779917132343,FEDEX.GROUND,75211,74011,2020-01-27T15:47:00-06:00,2020-01-28T10:03:53-06:00,740,1,Monday
390106847383,FEDEX.GROUND,75211,90210,2020-02-03T17:12:00-06:00,2020-02-06T11:56:29-08:00,902,3,Monday
390121011082,FEDEX.GROUND,75211,77657,2020-02-03T16:10:00-06:00,2020-02-04T09:58:18-06:00,776,1,Monday
779934890212,FEDEX.GROUND,75211,77023,2020-01-28T16:03:00-06:00,2020-01-29T11:06:56-06:00,770,1,Tuesday
390122363213,FEDEX.GROUND,75211,67205,2020-02-03T16:10:00-06:00,2020-02-04T10:07:41-06:00,672,1,Monday
390120895941,FEDEX.GROUND,75211,70401,2020-02-03T16:10:00-06:00,2020-02-05T12:21:29-06:00,704,2,Monday
779916675869,FEDEX.GROUND,75211,80026,2020-01-27T15:47:00-06:00,2020-01-29T08:42:13-07:00,800,2,Monday
779895789031,FEDEX.GROUND,75211,78041,2020-01-27T00:00:00,2020-01-29T09:53:34-06:00,780,2,Monday
777056323907,FEDEX.GROUND,75211,76177,2019-11-22T13:30:00-06:00,2019-11-25T11:13:14-06:00,761,1,Friday
390555241594,FEDEX.GROUND,75211,76667,2020-02-21T16:03:00-06:00,2020-02-24T10:17:32-06:00,766,1,Friday
390446332437,FEDEX.GROUND,75211,76063,2020-02-17T15:50:00-06:00,2020-02-18T11:01:13-06:00,760,0,Monday
390420320720,FEDEX.GROUND,75211,32225,2020-02-17T15:54:00-06:00,2020-02-20T11:32:49-05:00,322,2,Monday
390477798740,FEDEX.GROUND,75211,39042,2020-02-18T16:16:00-06:00,2020-02-20T10:22:48-06:00,390,2,Tuesday
779903781157,FEDEX.GROUND,75211,92284,2020-01-27T00:00:00,2020-01-30T12:46:36-08:00,922,3,Monday
779917349837,FEDEX.GROUND,75211,67205,2020-01-27T15:47:00-06:00,2020-01-28T10:00:08-06:00,672,1,Monday
779946504351,FEDEX.GROUND,75211,71483,2020-01-28T16:03:00-06:00,2020-01-29T17:08:02-06:00,714,1,Tuesday
779895104437,FEDEX.GROUND,75211,79529,2020-01-27T16:26:00-06:00,2020-01-28T11:10:27-06:00,795,1,Monday
779897492260,FEDEX.GROUND,75211,88061,2020-01-27T16:50:00-06:00,2020-01-29T13:37:59-07:00,880,2,Monday
779928271123,FEDEX.GROUND,75211,76177,2020-01-29T00:00:00,2020-01-31T09:06:02-06:00,761,2,Wednesday
779903628587,FEDEX.GROUND,75211,80525,2020-01-29T00:00:00,2020-02-03T13:13:19-07:00,805,3,Wednesday
779921589140,FEDEX.GROUND,75211,92123,2020-01-28T16:03:00-06:00,2020-01-31T11:57:31-08:00,921,3,Tuesday
390106156713,FEDEX.GROUND,75211,80501,2020-02-05T00:00:00,2020-02-07T11:08:12-07:00,805,2,Wednesday
779917491020,FEDEX.GROUND,75211,87110,2020-01-27T15:47:00-06:00,2020-01-30T09:24:19-07:00,871,3,Monday
390102342235,FEDEX.GROUND,75211,75071,2020-02-03T16:10:00-06:00,2020-02-04T11:42:22-06:00,750,1,Monday
779928320103,FEDEX.GROUND,75211,49424,2020-01-29T00:00:00,2020-02-03T09:33:45-05:00,494,3,Wednesday
779915473728,FEDEX.GROUND,75211,70454,2020-01-27T15:47:00-06:00,2020-01-29T11:25:12-06:00,704,2,Monday
779908381386,FEDEX.GROUND,75211,63143,2020-01-27T16:26:00-06:00,2020-01-29T08:56:56-06:00,631,2,Monday
390555530860,FEDEX.GROUND,75211,70808,2020-02-21T16:03:00-06:00,2020-02-25T11:01:55-06:00,708,2,Friday
779912999045,FEDEX.GROUND,75211,67401,2020-01-27T15:47:00-06:00,2020-01-29T09:13:03-06:00,674,2,Monday
779917919554,FEDEX.GROUND,75211,90250,2020-01-27T17:31:00-06:00,2020-01-30T11:44:46-08:00,902,3,Monday
390106858884,FEDEX.GROUND,75211,74074,2020-02-03T17:12:00-06:00,2020-02-04T11:54:42-06:00,740,1,Monday
779946959290,FEDEX.GROUND,75211,71049,2020-01-28T15:52:00-06:00,2020-01-29T12:11:05-06:00,710,1,Tuesday
390118053472,FEDEX.GROUND,75211,39204,2020-02-03T17:12:00-06:00,2020-02-05T10:23:41-06:00,392,2,Monday
779950401606,FEDEX.GROUND,75211,45434,2020-01-28T16:52:00-06:00,2020-01-31T10:01:30-05:00,454,3,Tuesday
390120066472,FEDEX.GROUND,75211,07677,2020-02-03T17:12:00-06:00,2020-02-06T11:52:03-05:00,076,3,Monday
779916994027,FEDEX.GROUND,75211,80011,2020-01-27T14:59:00-06:00,2020-01-29T10:14:57-07:00,800,2,Monday
390121545842,FEDEX.GROUND,75211,39211,2020-02-03T17:12:00-06:00,2020-02-05T10:02:58-06:00,392,2,Monday
779946313096,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
390092361773,FEDEX.GROUND,75211,76528,2020-02-03T16:10:00-06:00,2020-02-04T10:17:12-06:00,765,1,Monday
390427268830,FEDEX.GROUND,75211,74074,2020-02-17T16:56:00-06:00,2020-02-18T10:36:22-06:00,740,0,Monday
390119678549,FEDEX.GROUND,75211,77584,2020-02-03T16:10:00-06:00,2020-02-04T10:54:29-06:00,775,1,Monday
390532156620,FEDEX.GROUND,75211,48220,2020-02-20T00:00:00,2020-02-25T10:15:17-05:00,482,3,Thursday
390477796265,FEDEX.GROUND,75211,71635,2020-02-18T00:00:00,2020-02-20T12:42:24-06:00,716,2,Tuesday
779911352802,FEDEX.GROUND,75211,75070,2020-01-27T14:59:00-06:00,2020-01-28T11:02:51-06:00,750,1,Monday
779946315695,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
390477820024,FEDEX.GROUND,75211,39042,2020-02-18T16:16:00-06:00,2020-02-20T10:22:48-06:00,390,2,Tuesday
390514415239,FEDEX.GROUND,75211,03867,2020-02-20T15:38:00-06:00,2020-02-25T09:06:27-05:00,038,3,Thursday
779909246550,FEDEX.GROUND,75211,85308,2020-01-27T00:00:00,2020-01-30T08:39:16-07:00,853,3,Monday
779921588052,FEDEX.GROUND,75211,92123,2020-01-28T16:03:00-06:00,2020-01-31T11:57:31-08:00,921,3,Tuesday
390121924591,FEDEX.GROUND,75211,70068,2020-02-03T16:10:00-06:00,2020-02-05T10:14:02-06:00,700,2,Monday
779945960724,FEDEX.GROUND,75211,75211,2020-01-28T15:52:00-06:00,2020-01-29T10:16:03-06:00,752,1,Tuesday
390116806101,FEDEX.GROUND,75211,70461,2020-02-03T16:10:00-06:00,2020-02-05T10:32:47-06:00,704,2,Monday
390105947438,FEDEX.GROUND,75211,43130,2020-02-04T00:00:00,2020-02-07T09:57:40-05:00,431,3,Tuesday
779947503763,FEDEX.GROUND,75211,67206,2020-01-28T16:52:00-06:00,2020-01-29T10:24:09-06:00,672,1,Tuesday
779945351951,FEDEX.GROUND,75211,38655,2020-01-28T16:03:00-06:00,2020-01-30T10:53:46-06:00,386,2,Tuesday
390126972540,FEDEX.GROUND,75211,75110,2020-02-04T16:27:00-06:00,2020-02-05T10:40:06-06:00,751,1,Tuesday
779932631660,FEDEX.GROUND,75211,36784,2020-01-28T00:00:00,2020-01-31T13:12:26-06:00,367,3,Tuesday
390122580060,FEDEX.GROUND,75211,77071,2020-02-03T16:10:00-06:00,2020-02-04T10:59:51-06:00,770,1,Monday
390119504132,FEDEX.GROUND,75211,70380,2020-02-03T16:10:00-06:00,2020-02-05T11:03:38-06:00,703,2,Monday
390129507864,FEDEX.GROUND,75211,87114,2020-02-05T00:00:00,2020-02-10T08:42:50-07:00,871,3,Wednesday
390122340613,FEDEX.GROUND,75211,72117,2020-02-03T16:10:00-06:00,2020-02-04T11:16:09-06:00,721,1,Monday
779940686426,FEDEX.GROUND,75211,65616,2020-01-28T14:20:00-06:00,2020-01-30T13:17:41-06:00,656,2,Tuesday
390471528670,FEDEX.GROUND,75211,78238,2020-02-18T00:00:00,2020-02-19T11:48:25-06:00,782,1,Tuesday
390532155483,FEDEX.GROUND,75211,70665,2020-02-20T00:00:00,2020-02-24T13:15:44-06:00,706,2,Thursday
390431184734,FEDEX.GROUND,75211,72143,2020-02-17T16:56:00-06:00,2020-02-18T11:58:22-06:00,721,0,Monday
390494889990,FEDEX.GROUND,75211,77449,2020-02-19T16:29:00-06:00,2020-02-20T11:49:10-06:00,774,1,Wednesday
390109305121,FEDEX.GROUND,75211,15090,2020-02-03T17:12:00-06:00,2020-02-06T11:51:11-05:00,150,3,Monday
390105947563,FEDEX.GROUND,75211,81505,2020-02-04T00:00:00,2020-02-10T08:06:02-07:00,815,4,Tuesday
390132855334,FEDEX.GROUND,75211,78045,2020-02-04T00:00:00,2020-02-06T13:30:25-06:00,780,2,Tuesday
779943781356,FEDEX.GROUND,75211,34614,2020-01-28T14:20:00-06:00,2020-01-31T14:17:03-05:00,346,3,Tuesday
390116764650,FEDEX.GROUND,75211,78613,2020-02-03T16:10:00-06:00,2020-02-04T10:17:18-06:00,786,1,Monday
390118740427,FEDEX.GROUND,75211,71457,2020-02-03T16:10:00-06:00,2020-02-04T12:10:56-06:00,714,1,Monday
390106854764,FEDEX.GROUND,75211,72210,2020-02-03T17:12:00-06:00,2020-02-04T09:30:07-06:00,722,1,Monday
390102436482,FEDEX.GROUND,75211,77396,2020-02-03T00:00:00,2020-02-04T09:43:32-06:00,773,1,Monday
390532157681,FEDEX.GROUND,75211,48220,2020-02-20T00:00:00,2020-02-25T10:15:17-05:00,482,3,Thursday
779946310259,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
390129251060,FEDEX.GROUND,75211,76063,2020-02-04T16:27:00-06:00,2020-02-06T10:40:30-06:00,760,2,Tuesday
779916966932,FEDEX.GROUND,75211,70791,2020-01-27T15:47:00-06:00,2020-01-29T09:23:34-06:00,707,2,Monday
779915546430,FEDEX.GROUND,75211,78557,2020-01-27T15:47:00-06:00,2020-01-29T09:39:38-06:00,785,2,Monday
779947276999,FEDEX.GROUND,75211,77365,2020-01-28T15:52:00-06:00,2020-01-29T09:09:10-06:00,773,1,Tuesday
779913016485,FEDEX.GROUND,75211,67401,2020-01-27T15:47:00-06:00,2020-01-29T09:13:03-06:00,674,2,Monday
779917271700,FEDEX.GROUND,75211,72120,2020-01-27T15:47:00-06:00,2020-01-28T09:35:33-06:00,721,1,Monday
390102471679,FEDEX.GROUND,75211,77396,2020-02-03T00:00:00,2020-02-04T09:43:32-06:00,773,1,Monday
779916708349,FEDEX.GROUND,75211,65674,2020-01-27T15:47:00-06:00,2020-01-29T10:12:45-06:00,656,2,Monday
390120311485,FEDEX.GROUND,75211,70546,2020-02-03T16:10:00-06:00,2020-02-05T09:10:09-06:00,705,2,Monday
779946317724,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779913942557,FEDEX.GROUND,75211,92806,2020-01-27T14:59:00-06:00,2020-01-30T11:42:59-08:00,928,3,Monday
390421621630,FEDEX.GROUND,75211,76179,2020-02-17T15:54:00-06:00,2020-02-18T12:08:13-06:00,761,0,Monday
778102118007,FEDEX.GROUND,75211,10301,2019-11-19T00:00:00,2019-11-22T09:26:11-05:00,103,3,Tuesday
390441853080,FEDEX.GROUND,75211,39576,2020-02-17T15:50:00-06:00,2020-02-19T09:46:27-06:00,395,1,Monday
779907652771,FEDEX.GROUND,75211,66092,2020-01-27T00:00:00,2020-01-29T11:44:04-06:00,660,2,Monday
779915760987,FEDEX.GROUND,75211,74834,2020-01-27T15:47:00-06:00,2020-01-28T12:15:37-06:00,748,1,Monday
779913927866,FEDEX.GROUND,75211,79852,2020-01-27T14:59:00-06:00,2020-01-29T12:35:59-06:00,798,2,Monday
779895789340,FEDEX.GROUND,75211,67801,2020-01-27T00:00:00,2020-01-30T10:46:00-06:00,678,3,Monday
779946313534,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
390500249978,FEDEX.GROUND,75211,91750,2020-02-20T00:00:00,2020-02-24T12:11:25-08:00,917,2,Thursday
390118926407,FEDEX.GROUND,75211,75126,2020-02-03T16:10:00-06:00,2020-02-04T09:59:45-06:00,751,1,Monday
779915745071,FEDEX.GROUND,75211,75006,2020-01-27T15:47:00-06:00,2020-01-29T11:26:59-06:00,750,2,Monday
779917795789,FEDEX.GROUND,75211,76017,2020-01-27T15:47:00-06:00,2020-01-28T09:17:04-06:00,760,1,Monday
779917398732,FEDEX.GROUND,75211,70058,2020-01-27T15:47:00-06:00,2020-01-29T09:55:25-06:00,700,2,Monday
779917815501,FEDEX.GROUND,75211,80127,2020-01-27T15:47:00-06:00,2020-01-29T08:35:03-07:00,801,2,Monday
779897476621,FEDEX.GROUND,75211,92591,2020-01-27T16:50:00-06:00,2020-01-30T12:32:55-08:00,925,3,Monday
779915490503,FEDEX.GROUND,75211,70454,2020-01-27T15:47:00-06:00,2020-01-29T11:25:12-06:00,704,2,Monday
390099980770,FEDEX.GROUND,75211,28227,2020-02-03T17:12:00-06:00,2020-02-06T12:51:37-05:00,282,3,Monday
779934680710,FEDEX.GROUND,75211,60478,2020-01-28T16:03:00-06:00,2020-01-30T08:45:51-06:00,604,2,Tuesday
390120488916,FEDEX.GROUND,75211,77478,2020-02-03T16:10:00-06:00,2020-02-04T11:27:16-06:00,774,1,Monday
390119512050,FEDEX.GROUND,75211,70380,2020-02-03T16:10:00-06:00,2020-02-05T11:03:38-06:00,703,2,Monday
390113100090,FEDEX.GROUND,75211,79605,2020-02-03T16:10:00-06:00,2020-02-04T12:15:02-06:00,796,1,Monday
779902507970,FEDEX.GROUND,75211,81050,2020-01-27T00:00:00,2020-01-29T09:55:14-07:00,810,2,Monday
779916939078,FEDEX.GROUND,75211,38654,2020-01-27T15:47:00-06:00,2020-01-29T10:18:02-06:00,386,2,Monday
779902517992,FEDEX.GROUND,75211,81052,2020-01-27T00:00:00,2020-01-29T10:55:36-07:00,810,2,Monday
779946061446,FEDEX.GROUND,75211,73071,2020-01-28T15:52:00-06:00,2020-01-29T11:08:39-06:00,730,1,Tuesday
779946122496,FEDEX.GROUND,75211,75068,2020-01-28T00:00:00,2020-01-29T13:08:00-06:00,750,1,Tuesday
779917335820,FEDEX.GROUND,75211,88101,2020-01-27T15:47:00-06:00,2020-01-28T10:59:30-06:00,881,1,Monday
390106458026,FEDEX.GROUND,75211,75093,2020-02-03T00:00:00,2020-02-04T11:02:58-06:00,750,1,Monday
779928320548,FEDEX.GROUND,75211,73142,2020-01-29T00:00:00,2020-01-30T12:53:26-06:00,731,1,Wednesday
779894728342,FEDEX.GROUND,75211,41701,2020-01-27T16:26:00-06:00,2020-01-30T09:27:12-05:00,417,3,Monday
779917455489,FEDEX.GROUND,75211,34104,2020-01-27T16:50:00-06:00,2020-01-30T10:35:14-05:00,341,3,Monday
390471533418,FEDEX.GROUND,75211,77023,2020-02-18T16:11:00-06:00,2020-02-19T12:09:51-06:00,770,1,Tuesday
390120596273,FEDEX.GROUND,75211,73533,2020-02-03T16:10:00-06:00,2020-02-04T11:51:42-06:00,735,1,Monday
779917461039,FEDEX.GROUND,75211,77023,2020-01-27T15:47:00-06:00,2020-01-28T10:42:08-06:00,770,1,Monday
390455129429,FEDEX.GROUND,75211,76132,2020-02-19T00:00:00,2020-02-20T09:24:57-06:00,761,1,Wednesday
390504100421,FEDEX.GROUND,75211,77023,2020-02-19T16:47:00-06:00,2020-02-20T12:01:26-06:00,770,1,Wednesday
779917257030,FEDEX.GROUND,75211,75462,2020-01-27T15:47:00-06:00,2020-01-28T10:03:23-06:00,754,1,Monday
779945983140,FEDEX.GROUND,75211,80234,2020-01-28T15:52:00-06:00,2020-01-30T08:48:31-07:00,802,2,Tuesday
779947185876,FEDEX.GROUND,75211,95842,2020-01-28T16:03:00-06:00,2020-02-03T09:01:51-08:00,958,4,Tuesday
390109302394,FEDEX.GROUND,75211,11358,2020-02-03T17:12:00-06:00,2020-02-06T13:04:17-05:00,113,3,Monday
390120270757,FEDEX.GROUND,75211,78539,2020-02-03T16:10:00-06:00,2020-02-06T10:21:50-06:00,785,3,Monday
779932951112,FEDEX.GROUND,75211,23320,2020-01-28T16:03:00-06:00,2020-01-31T11:14:42-05:00,233,3,Tuesday
779945933010,FEDEX.GROUND,75211,88346,2020-01-28T15:52:00-06:00,2020-01-30T09:55:00-07:00,883,2,Tuesday
779923480235,FEDEX.GROUND,75211,24012,2020-01-28T16:03:00-06:00,2020-01-31T10:43:13-05:00,240,3,Tuesday
779913284532,FEDEX.GROUND,75211,78217,2020-01-27T15:47:00-06:00,2020-01-28T09:48:09-06:00,782,1,Monday
779902143750,FEDEX.GROUND,75211,68154,2020-01-27T16:50:00-06:00,2020-01-29T12:23:23-06:00,681,2,Monday
779917773843,FEDEX.GROUND,75211,75409,2020-01-27T15:47:00-06:00,2020-01-28T09:20:56-06:00,754,1,Monday
390129747771,FEDEX.GROUND,75211,24901,2020-02-04T16:27:00-06:00,2020-02-07T09:50:26-05:00,249,3,Tuesday
390120640869,FEDEX.GROUND,75211,90710,2020-02-03T18:26:00-06:00,2020-02-06T10:02:14-08:00,907,3,Monday
390120018242,FEDEX.GROUND,75211,78582,2020-02-03T16:10:00-06:00,2020-02-05T09:37:20-06:00,785,2,Monday
390117712394,FEDEX.GROUND,75211,71303,2020-02-03T16:10:00-06:00,2020-02-04T09:22:50-06:00,713,1,Monday
390129507452,FEDEX.GROUND,75211,80906,2020-02-05T00:00:00,2020-02-07T08:48:50-07:00,809,2,Wednesday
390429750239,FEDEX.GROUND,75211,39157,2020-02-17T16:56:00-06:00,2020-02-19T11:45:35-06:00,391,1,Monday
390109826226,FEDEX.GROUND,75211,74652,2020-02-03T00:00:00,2020-02-04T12:30:07-06:00,746,1,Monday
390098628391,FEDEX.GROUND,75211,38116,2020-02-03T16:10:00-06:00,2020-02-05T08:56:41-06:00,381,2,Monday
390454617043,FEDEX.GROUND,75211,78602,2020-02-18T16:11:00-06:00,2020-02-19T10:38:11-06:00,786,1,Tuesday
779939355790,FEDEX.GROUND,75211,71360,2020-01-28T16:03:00-06:00,2020-01-29T09:32:51-06:00,713,1,Tuesday
779913291898,FEDEX.GROUND,75211,78217,2020-01-27T15:47:00-06:00,2020-01-28T09:48:09-06:00,782,1,Monday
779917809480,FEDEX.GROUND,75211,80127,2020-01-27T15:47:00-06:00,2020-01-29T08:35:03-07:00,801,2,Monday
779946503150,FEDEX.GROUND,75211,71483,2020-01-28T16:03:00-06:00,2020-01-29T17:08:02-06:00,714,1,Tuesday
779946318010,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779946578743,FEDEX.GROUND,75211,67401,2020-01-28T15:52:00-06:00,2020-01-30T09:01:51-06:00,674,2,Tuesday
390119520600,FEDEX.GROUND,75211,68526,2020-02-03T16:10:00-06:00,2020-02-05T11:00:29-06:00,685,2,Monday
390113108210,FEDEX.GROUND,75211,79605,2020-02-03T16:10:00-06:00,2020-02-04T12:15:02-06:00,796,1,Monday
390429808558,FEDEX.GROUND,75211,79761,2020-02-17T00:00:00,2020-02-18T12:34:19-06:00,797,0,Monday
779907954420,FEDEX.GROUND,75211,17066,2020-01-27T16:26:00-06:00,2020-01-30T13:02:37-05:00,170,3,Monday
779928320180,FEDEX.GROUND,75211,49424,2020-01-29T00:00:00,2020-02-03T09:33:45-05:00,494,3,Wednesday
390114892190,FEDEX.GROUND,75211,53597,2020-02-03T18:26:00-06:00,2020-02-06T11:03:43-06:00,535,3,Monday
779946315320,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779913401645,FEDEX.GROUND,75211,72712,2020-01-27T15:47:00-06:00,2020-01-29T11:47:46-06:00,727,2,Monday
390455128775,FEDEX.GROUND,75211,49417,2020-02-19T00:00:00,2020-02-24T10:08:56-05:00,494,3,Wednesday
779913406717,FEDEX.GROUND,75211,72712,2020-01-27T15:47:00-06:00,2020-01-29T11:47:46-06:00,727,2,Monday
390106994668,FEDEX.GROUND,75211,39211,2020-02-03T17:12:00-06:00,2020-02-05T15:28:13-06:00,392,2,Monday
390429749279,FEDEX.GROUND,75211,39211,2020-02-17T16:56:00-06:00,2020-02-19T14:56:18-06:00,392,1,Monday
390471527938,FEDEX.GROUND,75211,78238,2020-02-18T00:00:00,2020-02-19T11:48:25-06:00,782,1,Tuesday
778010179552,FEDEX.GROUND,75211,54449,2019-11-13T00:00:00,2019-11-18T12:28:42-06:00,544,3,Wednesday
779903627867,FEDEX.GROUND,75211,76086,2020-01-29T00:00:00,2020-01-30T08:46:47-06:00,760,1,Wednesday
390112870479,FEDEX.GROUND,75211,39208,2020-02-03T16:10:00-06:00,2020-02-05T09:13:58-06:00,392,2,Monday
390106991740,FEDEX.GROUND,75211,39202,2020-02-03T17:12:00-06:00,2020-02-05T10:00:46-06:00,392,2,Monday
390119023888,FEDEX.GROUND,75211,88061,2020-02-03T16:10:00-06:00,2020-02-05T11:48:47-07:00,880,2,Monday
779907703169,FEDEX.GROUND,75211,39339,2020-01-27T00:00:00,2020-01-29T13:43:37-06:00,393,2,Monday
390120047499,FEDEX.GROUND,75211,77449,2020-02-03T16:10:00-06:00,2020-02-04T11:27:44-06:00,774,1,Monday
779917825292,FEDEX.GROUND,75211,80127,2020-01-27T15:47:00-06:00,2020-01-29T08:35:03-07:00,801,2,Monday
