zip_group_to,day_of_week,days_req,n_success,n_failure,n,percentage,confidence_yes,confidence_no,decision,successRateTargetPct,n_success_aggregate,n_failure_aggregate,n_aggregate,percentage_aggregate,confidence_yes_aggregate,confidence_no_aggregate,decision_aggregate,successRateTargetPct_aggregate
914,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
914,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
914,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
914,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
916,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
916,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
916,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
916,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
917,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
917,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
917,Thursday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
917,Wednesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
917,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
917,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
917,Thursday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
917,Wednesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985
917,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,4,6,10,0.4,3.936110612480028e-10,0.9999999996063889,no,0.98
917,Tuesday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,4,6,10,0.4,3.936110612480028e-10,0.9999999996063889,no,0.98
917,Thursday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,6,10,0.4,3.936110612480028e-10,0.9999999996063889,no,0.98
917,Wednesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,4,6,10,0.4,3.936110612480028e-10,0.9999999996063889,no,0.98
917,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98
917,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98
917,Thursday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98
917,Wednesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98
920,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
920,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
920,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
920,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
920,Monday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,5,5,0.0,6.400000000000039e-11,0.9999999999360002,no,0.98
920,Tuesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,5,5,0.0,6.400000000000039e-11,0.9999999999360002,no,0.98
920,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,1,5,0.8,0.005687123520000011,0.99431287648,no,0.98
920,Tuesday,3,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,4,1,5,0.8,0.005687123520000011,0.99431287648,no,0.98
921,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985
921,Tuesday,0,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985
921,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985
921,Tuesday,1,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985
921,Monday,2,1,3,4,0.25,7.872000000000026e-07,0.9999992128,no,0.98,1,8,9,0.1111111111111111,5.027840000000054e-15,0.9999999999999952,no,0.98
921,Tuesday,2,0,5,5,0.0,6.400000000000039e-11,0.9999999999360002,no,0.98,1,8,9,0.1111111111111111,5.027840000000054e-15,0.9999999999999952,no,0.98
921,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,9,0,9,1.0,0.18292719311245326,0.8170728068875469,defer,0.98
921,Tuesday,3,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98,9,0,9,1.0,0.18292719311245326,0.8170728068875469,defer,0.98
922,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
922,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
922,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
922,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
923,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
923,Wednesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
923,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
923,Wednesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
923,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,3,3,0.0,1.6000000000000053e-07,0.9999998400000002,no,0.98
923,Wednesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,3,3,0.0,1.6000000000000053e-07,0.9999998400000002,no,0.98
923,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98
923,Wednesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98
924,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
924,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
924,Tuesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
924,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
925,Monday,0,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
925,Monday,1,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
925,Monday,2,0,7,7,0.0,2.5600000000000224e-14,0.9999999999999746,no,0.98,0,7,7,0.0,2.5600000000000224e-14,0.9999999999999746,no,0.98
925,Monday,3,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
926,Monday,0,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985
926,Tuesday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985
926,Monday,1,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985
926,Tuesday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985
926,Monday,2,1,6,7,0.14285714285714285,1.0060800000000073e-11,0.9999999999899393,no,0.98,1,8,9,0.1111111111111111,5.027840000000054e-15,0.9999999999999952,no,0.98
926,Tuesday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,1,8,9,0.1111111111111111,5.027840000000054e-15,0.9999999999999952,no,0.98
926,Monday,3,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98,9,0,9,1.0,0.18292719311245326,0.8170728068875469,defer,0.98
926,Tuesday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,9,0,9,1.0,0.18292719311245326,0.8170728068875469,defer,0.98
928,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
928,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
928,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
928,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
930,Monday,0,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
930,Monday,1,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
930,Monday,2,0,6,6,0.0,1.2800000000000093e-12,0.9999999999987202,no,0.98,0,6,6,0.0,1.2800000000000093e-12,0.9999999999987202,no,0.98
930,Monday,3,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
941,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
941,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
941,Tuesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
941,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
945,Monday,0,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985,0,13,13,0.0,2.919292602539273e-26,1.0000000000000007,no,0.985
945,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,13,13,0.0,2.919292602539273e-26,1.0000000000000007,no,0.985
945,Monday,1,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985,0,13,13,0.0,2.919292602539273e-26,1.0000000000000007,no,0.985
945,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,13,13,0.0,2.919292602539273e-26,1.0000000000000007,no,0.985
945,Monday,2,0,9,9,0.0,1.0240000000000129e-17,1.0000000000000002,no,0.98,0,13,13,0.0,1.6384000000000347e-24,1.0000000000000002,no,0.98
945,Tuesday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,13,13,0.0,1.6384000000000347e-24,1.0000000000000002,no,0.98
945,Monday,3,9,0,9,1.0,0.18292719311245326,0.8170728068875469,defer,0.98,13,0,13,1.0,0.24635805852509823,0.753641941474902,defer,0.98
945,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,13,0,13,1.0,0.24635805852509823,0.753641941474902,defer,0.98
946,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
946,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
946,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
946,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
949,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
949,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
949,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
949,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
950,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
950,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
950,Tuesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
950,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
951,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
951,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
951,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
951,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
953,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
953,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
953,Tuesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
953,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
954,Monday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
954,Monday,1,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
954,Monday,2,2,1,3,0.6666666666666666,0.002336480000000004,0.99766352,no,0.98,2,1,3,0.6666666666666666,0.002336480000000004,0.99766352,no,0.98
954,Monday,3,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98
958,Monday,0,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985,0,12,12,0.0,1.9461950683595057e-24,1.0000000000000004,no,0.985
958,Tuesday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,12,12,0.0,1.9461950683595057e-24,1.0000000000000004,no,0.985
958,Monday,1,0,9,9,0.0,5.766503906250303e-19,1.0000000000000004,no,0.985,0,12,12,0.0,1.9461950683595057e-24,1.0000000000000004,no,0.985
958,Tuesday,1,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,12,12,0.0,1.9461950683595057e-24,1.0000000000000004,no,0.985
958,Monday,2,0,9,9,0.0,1.0240000000000129e-17,1.0000000000000002,no,0.98,0,12,12,0.0,8.192000000000153e-23,1.0000000000000004,no,0.98
958,Tuesday,2,0,3,3,0.0,1.6000000000000053e-07,0.9999998400000002,no,0.98,0,12,12,0.0,8.192000000000153e-23,1.0000000000000004,no,0.98
958,Monday,3,9,0,9,1.0,0.18292719311245326,0.8170728068875469,defer,0.98,9,3,12,0.75,9.898184329561794e-05,0.9999010181567043,no,0.98
958,Tuesday,3,0,3,3,0.0,1.6000000000000053e-07,0.9999998400000002,no,0.98,9,3,12,0.75,9.898184329561794e-05,0.9999010181567043,no,0.98
959,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
959,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
959,Tuesday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98
959,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
960,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
960,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
960,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
960,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
970,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
970,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
970,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
970,Monday,3,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
973,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
973,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
973,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
973,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
975,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
975,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
975,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
975,Monday,3,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
979,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
979,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
979,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
979,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
980,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
980,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
980,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
980,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
980,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
980,Tuesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
980,Monday,3,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
980,Tuesday,3,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
983,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
983,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
983,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
983,Monday,3,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
984,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
984,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
984,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
984,Monday,3,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
986,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
986,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
986,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
986,Monday,3,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
989,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
989,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
989,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
989,Monday,3,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
J4Y,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
